,source,title,url,published_at,description,content,fetched_from,published_at_parsed
10,Pypi.org,orange3-imagenets added to PyPI,https://pypi.org/project/orange3-imagenets/,2025-07-20T05:05:45Z,A collection of Orange3 widgets for training and applying neural networks to images,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",newsapi,2025-07-20 05:05:45+00:00
11,Pypi.org,orange3-imagenets 0.0.1,https://pypi.org/project/orange3-imagenets/0.0.1/,2025-07-20T05:05:45Z,A collection of Orange3 widgets for training and applying neural networks to images,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",newsapi,2025-07-20 05:05:45+00:00
12,Geneo.app,"What is Marketing Automation? Definition, Key Components & Real-World Applications",https://geneo.app/blog/marketing-automation-definition-applications/,2025-07-20T04:27:23Z,"Discover what marketing automation is, its core definition, key components, and real-world applications. Learn how AI-driven automation, data privacy compliance, and tools like Geneo empower modern digital marketing. Explore practical examples and related con…","One-Sentence Definition
Marketing automation is the use of software platforms and technologies to automate, manage, and optimize marketing processes and campaigns across multiple channels, enabling … [+4253 chars]",newsapi,2025-07-20 04:27:23+00:00
13,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/169,2025-07-20T00:42:11Z,"Posted by Mel Beckman via NANOG on Jul 19It’s not that I’m “going somewhere” with this comment. I’m just looking for factual data, not wild guesses. I’ll accept 
“some” for now.

Is every good scientist knows, the absence of data is not data, and the plural o…","nanog
mailing list archives
From: Mel Beckman via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:41:15 +0000
Its not that Im going somewhere with this comment. Im just looking for… [+7519 chars]",newsapi,2025-07-20 00:42:11+00:00
14,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/168,2025-07-20T00:30:38Z,"Posted by David Conrad via NANOG on Jul 19I believe the majority of registrars are used for drop catching, so many of those 2400 are associated with around 200 
registrar “families” (last I looked, it’s sort of hard to be exact since families aren’t official)…","From: David Conrad via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:29:36 +0000
I believe the majority of registrars are used for drop catching, so many of those 2400 are associat… [+7200 chars]",newsapi,2025-07-20 00:30:38+00:00
15,Seclists.org,RE: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/167,2025-07-20T00:17:07Z,"Posted by Gary Sparkes via NANOG on Jul 19Huh, good to know, my only dealings with NetSol are to port domains out whenever I encounter them, anyway.....

-----Original Message-----
From: Mel Beckman 
Sent: Saturday, July 19, 2025 8:11 PM
To: Gary Sparkes 
Cc:…","nanog
mailing list archives
From: Gary Sparkes via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:16:13 +0000
Huh, good to know, my only dealings with NetSol are to port domains o… [+7389 chars]",newsapi,2025-07-20 00:17:07+00:00
16,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/166,2025-07-20T00:12:07Z,"Posted by Mel Beckman via NANOG on Jul 19Network Solutions only offers free domain privacy if you buy one of their packages. 

-mel via cell","nanog
mailing list archives
From: Mel Beckman via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:11:17 +0000
Network Solutions only offers free domain privacy if you buy one of th… [+6875 chars]",newsapi,2025-07-20 00:12:07+00:00
17,Seclists.org,RE: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/165,2025-07-20T00:10:04Z,"Posted by Gary Sparkes via NANOG on Jul 19Hey, I was just providing two major examples!

Google, Gandi, Godaddy, Porkbun, NameSilo (provided free, not sure if enabled by default), Network Solutions (not by 
default as far as I recall, but free still), etc... …","nanog
mailing list archives
From: Gary Sparkes via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:09:09 +0000
Hey, I was just providing two major examples!
Google, Gandi, Godaddy… [+6739 chars]",newsapi,2025-07-20 00:10:04+00:00
18,Pypi.org,mct-nightly 2.4.0.20250720.712,https://pypi.org/project/mct-nightly/2.4.0.20250720.712/,2025-07-20T00:07:14Z,A Model Compression Toolkit for neural networks,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",newsapi,2025-07-20 00:07:14+00:00
19,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/164,2025-07-20T00:06:58Z,"Posted by David Conrad via NANOG on Jul 19As does GoDaddy (which triggered this thread), which is the largest registrar by far (based on market share).

Regards,
-drc","From: David Conrad via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:06:10 +0000
As does GoDaddy (which triggered this thread), which is the largest registrar by far (based on mark… [+5583 chars]",newsapi,2025-07-20 00:06:58+00:00
20,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/163,2025-07-20T00:05:45Z,"Posted by Mel Beckman via NANOG on Jul 19So, 2 out of 2400. “Two, if not all”. LOL! 

-mel via cell","nanog
mailing list archives
From: Mel Beckman via NANOG &lt;nanog () lists nanog org&gt;Date: Sun, 20 Jul 2025 00:04:52 +0000
So, 2 out of 2400. Two, if not all. LOL! 
-mel via cell
On Jul 19, 2… [+5978 chars]",newsapi,2025-07-20 00:05:45+00:00
21,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/162,2025-07-19T23:47:13Z,"Posted by Dorn Hetzel via NANOG on Jul 19None of my personal domains have any sort of privacy turned on, never have
(it didn't exist when the oldest ones were registered via SRI), and never
will.
Personally, it feels skanky to do it, but I guess that's just o…","nanog
mailing list archives
From: Dorn Hetzel via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 19:46:09 -0400
None of my personal domains have any sort of privacy turned on, never … [+5654 chars]",newsapi,2025-07-19 23:47:13+00:00
22,Seclists.org,RE: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/161,2025-07-19T23:39:08Z,"Posted by Gary Sparkes via NANOG on Jul 19Cloudflare and Namecheap default to privacy, and don't charge for it. 

-----Original Message-----
From: Mel Beckman via NANOG 
Sent: Saturday, July 19, 2025 7:11 PM
To: nanog () lists nanog org
Cc: bzs () theworld co…","nanog
mailing list archives
From: Gary Sparkes via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 23:38:07 +0000
Cloudflare and Namecheap default to privacy, and don't charge for it.… [+5166 chars]",newsapi,2025-07-19 23:39:08+00:00
23,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/160,2025-07-19T23:12:25Z,"Posted by Mel Beckman via NANOG on Jul 19David,

Most if not all? I don’t know of any registrars that default to “privacy” for registrations. In fact, the all sell it 
as an add-on option that you have to explicitly accept and agree to pay for. 

It seems lik…","nanog
mailing list archives
From: Mel Beckman via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 23:11:25 +0000
On Jul 19, 2025, at 2:03PM, David Conrad via NANOG &lt;nanog () lists … [+4580 chars]",newsapi,2025-07-19 23:12:25+00:00
24,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/159,2025-07-19T21:51:11Z,"Posted by David Conrad via NANOG on Jul 19Jay,

ICANN is a bit odd in that it is a private entity responsible for a global resource that folks all over the world have 
to use if they want to use the public Internet. I believe one could say GDPR is “controllin…","From: David Conrad via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 21:50:15 +0000
Jay,
On Jul 19, 2025, at 9:15AM, Jay Acuna via NANOG &lt;nanog () lists nanog org&gt; wrote:
I wo… [+3024 chars]",newsapi,2025-07-19 21:51:11+00:00
25,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/158,2025-07-19T21:03:51Z,"Posted by David Conrad via NANOG on Jul 19Barry,

I’ve not done an exhaustive survey myself, but the “majority of contact information” comment was taken from my 
interactions with law enforcement and I believe it is the result of most if not all Registrars de…","From: David Conrad via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 21:03:00 +0000
Barry,
On Jul 19, 2025, at 11:50AM, bzs () theworld com wrote:
On July 18, 2025 at 19:39 nanog ()… [+3642 chars]",newsapi,2025-07-19 21:03:51+00:00
26,Martech.zone,Akamai Identity Cloud: Where Identity Management Meets Marketing Intelligence,https://martech.zone/akamai-identity-cloud/,2025-07-19T20:19:49Z,"Businesses are under pressure to deliver seamless, secure, and personalized customer experiences across every device and touchpoint. As consumer expectations rise, so do the complexities of managing identity, consent, and data in a compliant and scalable mann…","Businesses are under pressure to deliver seamless, secure, and personalized customer experiences across every device and touchpoint. As consumer expectations rise, so do the complexities of managing … [+5705 chars]",newsapi,2025-07-19 20:19:49+00:00
27,Pypi.org,returnn 1.20250719.212120,https://pypi.org/project/returnn/1.20250719.212120/,2025-07-19T19:36:46Z,The RWTH extensible training framework for universal recurrent neural networks,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",newsapi,2025-07-19 19:36:46+00:00
28,9to5Mac,How to remove personal information to protect yourself from stalkers,https://9to5mac.com/2025/07/19/how-to-remove-personal-information-to-protect-yourself-from-stalkers/,2025-07-19T19:00:00Z,"With data brokers making big money by selling your personal details, it’s never been easier for bad actors to get access to your phone number, email address, physical address, and even sensitive data like your social security number.



That doesn’t just leav…","With data brokers making big money by selling your personal details, its never been easier for bad actors to get access to your phone number, email address, physical address, and even sensitive data … [+5049 chars]",newsapi,2025-07-19 19:00:00+00:00
29,Futurism,Psychiatric Researchers Warn of Grim Psychological Risks for AI Users,https://futurism.com/pyschiatric-researchers-risk-ai,2025-07-19T18:15:54Z,"Without even looking at medical data, it's pretty clear that ""artificial intelligence,"" the suite of large language model (LLM) chatbots which seem to be taking over the world, can have life-altering affects on the human brain. We're not even three years out …","Without even looking at medical data, it's pretty clear that ""artificial intelligence"" a vast umbrella term for various technologies over the years, but currently dominated by the data-hungry neural … [+3146 chars]",newsapi,2025-07-19 18:15:54+00:00
30,Santa Cruz Sentinel,"Citing security threats, California lawmakers want to shield their addresses from public",https://www.santacruzsentinel.com/2025/07/19/citing-security-threats-california-lawmakers-want-to-shield-their-addresses-from-public/,2025-07-19T17:05:45Z,"California lawmakers want to limit public access to their addresses and phone numbers after two Minnesota lawmakers were shot, one fatally, in their homes last month.","By Yue Stella Yu
California lawmakers want to limit public access to their addresses and phone numbers after two Minnesota lawmakers were shot, one fatally, in their homes last month.
One proposal … [+6216 chars]",newsapi,2025-07-19 17:05:45+00:00
31,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/156,2025-07-19T16:40:32Z,"Posted by Mel Beckman via NANOG on Jul 19I found this on ICANN’s web site:

 “Recently, new global data privacy regulations such as the European Union's Global Data Protection Regulation have 
restricted the amount of public information that your Registrar ne…","nanog
mailing list archives
From: Mel Beckman via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 16:39:37 +0000
I found this on ICANNs web site:
Recently, new global data privacy re… [+3594 chars]",newsapi,2025-07-19 16:40:32+00:00
32,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/155,2025-07-19T16:16:39Z,"Posted by Jay Acuna via NANOG on Jul 19Businesses usually want to implement the same standards everywhere
they operate, But they don't If the standard is economically detrimental
to overcome inertia.

California has something akin to the FTC's failed click to…","nanog
mailing list archives
From: Jay Acuna via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 11:15:36 -0500
yeah, opting for less information to stay on the safe side is a likely
… [+2066 chars]",newsapi,2025-07-19 16:16:39+00:00
33,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/154,2025-07-19T15:46:00Z,"Posted by Tom Beecher via NANOG on Jul 19It's referred to as the 'Brussels Effect' , or 'California Effect'.

When certain types of regulation apply in a very large market, most
companies just apply those rules to their entire business operation,
because that…","nanog
mailing list archives
From: Tom Beecher via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 11:44:59 -0400
I doubt the citizenship matters. It's your address, i.e. your residenc… [+2287 chars]",newsapi,2025-07-19 15:46:00+00:00
34,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/153,2025-07-19T15:40:59Z,"Posted by Tom Beecher via NANOG on Jul 19GDPR applies to any data collector, processor, or subject of data
collection , if any of those activities occur inside of the EU.
**Citizenship or residence is not a factor.** For example, an American
visiting an EU co…","nanog
mailing list archives
From: Tom Beecher via NANOG &lt;nanog () lists nanog org&gt;Date: Sat, 19 Jul 2025 11:40:00 -0400
IANAL, but my understanding is that one of the nice things about GDPR … [+4017 chars]",newsapi,2025-07-19 15:40:59+00:00
35,Werd.io,Microsoft can't protect French data from US government access,https://werd.io/microsoft-cant-protect-french-data-from-us-government-access/,2025-07-19T14:44:02Z,"When vendor promises meet government warrants, the warrants win every time. Microsoft's Senate testimony shows why ""trust us"" isn't a data protection strategy.","[Luis Rijo at PPC Land]
Microsofts disclosure that it cant protect French data from being silently accessed by its US business is in apparent tension with the GDPR but in compliance with the US CLOU… [+3515 chars]",newsapi,2025-07-19 14:44:02+00:00
36,Business Insider,BI took 5 rides in Tesla Robotaxis. They were impressive — but there were some bumps.,https://www.businessinsider.com/tesla-robotaxi-experience-human-intervention-incidents-2025-7,2025-07-19T09:55:01Z,Tesla's robotaxi encountered three disengagements or human interventions during Business Insider's test of the service.,"Business Insider rode in Tesla's Robotaxi, which is testing a pilot launch in Austin.Business Insider
<ul><li>Tesla has been testing its robotaxi service in Austin with a limited number of invitees.… [+9304 chars]",newsapi,2025-07-19 09:55:01+00:00
37,ETF Daily News,"Xponance Inc. Has $377,000 Stock Holdings in Clearwater Analytics Holdings, Inc. (NYSE:CWAN)",https://www.etfdailynews.com/2025/07/19/xponance-inc-has-377000-stock-holdings-in-clearwater-analytics-holdings-inc-nysecwan/,2025-07-19T09:50:47Z,"Xponance Inc. lifted its holdings in shares of Clearwater Analytics Holdings, Inc. (NYSE:CWAN – Free Report) by 10.6% in the first quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 14…","Xponance Inc. lifted its holdings in shares of Clearwater Analytics Holdings, Inc. (NYSE:CWAN – Free Report) by 10.6% in the first quarter, according to the company in its most recent filing with the… [+5766 chars]",newsapi,2025-07-19 09:50:47+00:00
38,Github.com,"Show HN: Klartraum, a neural rendering inference engine",https://github.com/fortmeier/klartraum,2025-07-19T09:10:19Z,"Hi HN, the last half year I spent some of my spare time on learning Vulkan (mainly the compute part) and applied it directly in developing a gaussian splatting renderer. I am not sure where I will go with this, but I thought some of you might find it interest…","Klartraum (German for lucid dream) is a real-time neural rendering and inference engine built on top of Vulkan.
Gaussian Splatting rendered with klartraum (example splat from niantics spz library)
… [+4683 chars]",newsapi,2025-07-19 09:10:19+00:00
39,ETF Daily News,"Arizona State Retirement System Acquires 4,143 Shares of Clearwater Analytics Holdings, Inc. (NYSE:CWAN)",https://www.etfdailynews.com/2025/07/19/arizona-state-retirement-system-acquires-4143-shares-of-clearwater-analytics-holdings-inc-nysecwan/,2025-07-19T08:57:26Z,"Arizona State Retirement System boosted its holdings in Clearwater Analytics Holdings, Inc. (NYSE:CWAN – Free Report) by 7.2% in the first quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The in…","Arizona State Retirement System boosted its holdings in Clearwater Analytics Holdings, Inc. (NYSE:CWAN – Free Report) by 7.2% in the first quarter, according to the company in its most recent Form 13… [+6028 chars]",newsapi,2025-07-19 08:57:26+00:00
40,pymnts.com,MIT Student Invents Breakthrough Art Restoration Technique,http://www.pymnts.com/the-weekender/2025/mit-student-invents-breakthrough-art-restoration-technique/,2025-07-19T08:00:51Z,"Ever since he was a child, Alex Kachkine has been fascinated by paintings. He would visit museums and was drawn in by the visual art depicted in landscapes, historical figures and religious scenes. [contact-form-7] “Anytime I visit New York City, the first pl…","Ever since he was a child, Alex Kachkine has been fascinated by paintings. He would visit museums and was drawn in by the visual art depicted in landscapes, historical figures and religious scenes.An… [+4980 chars]",newsapi,2025-07-19 08:00:51+00:00
41,Brothers-brick.com,A monochromatic oasis for a wizard,https://www.brothers-brick.com/2025/07/19/a-monochromatic-oasis-for-a-wizard/,2025-07-19T07:15:46Z,"Sit and rest for a spell at this relaxing sand green sanctuary from (@donutsftw_designs).
The post A monochromatic oasis for a wizard appeared first on The Brothers Brick.","The Brothers Brick respects your online privacy and security. In accordance with the General Data Protection Regulation (GDPR) effective on May 25, 2018, we are providing greater transparency, and we… [+137 chars]",newsapi,2025-07-19 07:15:46+00:00
42,ETF Daily News,Contrasting International Isotopes (OTCMKTS:INIS) & Harvard Bioscience (NASDAQ:HBIO),https://www.etfdailynews.com/2025/07/19/contrasting-international-isotopes-otcmktsinis-harvard-bioscience-nasdaqhbio/,2025-07-19T05:43:05Z,"Harvard Bioscience (NASDAQ:HBIO – Get Free Report) and International Isotopes (OTCMKTS:INIS – Get Free Report) are both small-cap computer and technology companies, but which is the superior stock? We will compare the two companies based on the strength of th…","Harvard Bioscience (NASDAQ:HBIO – Get Free Report) and International Isotopes (OTCMKTS:INIS – Get Free Report) are both small-cap computer and technology companies, but which is the superior stock? W… [+6695 chars]",newsapi,2025-07-19 05:43:05+00:00
43,Reform.app,AI Tools for Cookieless Marketing,https://www.reform.app/blog/ai-tools-for-cookieless-marketing,2025-07-19T01:28:20Z,"Explore how AI tools and first-party data strategies are transforming marketing in a cookieless world, enhancing personalization and compliance.","The digital marketing world is shifting fast, and third-party cookies are on their way out. With privacy laws like CCPA and CPRA tightening data rules, and browsers like Chrome joining Safari and Fir… [+21181 chars]",newsapi,2025-07-19 01:28:20+00:00
44,Reform.app,Marketing Automation Analytics: Tools That Work Together,https://www.reform.app/blog/marketing-automation-analytics-tools-that-work-together,2025-07-19T01:28:20Z,"Integrating marketing automation and analytics tools enhances lead quality, streamlines workflows, and boosts ROI through real-time insights.","When marketing automation tools and analytics systems dont integrate, businesses face challenges like disorganized data, outdated insights, and poor campaign performance. Connecting these tools helps… [+15607 chars]",newsapi,2025-07-19 01:28:20+00:00
45,Pypi.org,pytorch-ignite 0.6.0.dev20250719,https://pypi.org/project/pytorch-ignite/0.6.0.dev20250719/,2025-07-19T00:20:05Z,A lightweight library to help with training neural networks in PyTorch.,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",newsapi,2025-07-19 00:20:05+00:00
46,hackernoon.com,"Best VPS & VDS Hosting 2025: The Only Guide You’ll Need for Smart, Scalable Projects | HackerNoon",https://hackernoon.com/best-vps-and-vds-hosting-2025-the-only-guide-youll-need-for-smart-scalable-projects,2025-07-18T23:47:34Z,"Choosing the right virtual server is what allows a business to run smoothly, handle traffic spikes, and avoid costly downtime.","Greetings!
Have you ever wondered why some projects grow quickly and steadily while others stall in the same place for years? Often, the reason isnt the idea or the team its the infrastructure. Choo… [+37634 chars]",newsapi,2025-07-18 23:47:34+00:00
47,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/152,2025-07-18T23:00:02Z,"Posted by Marc Binderberger via NANOG on Jul 18Not a lawyer either but a European citizen. Gee, I did not know that I 
carried my shiny GDPR armor when I lived in the US - so many missed 
opportunities to sue companies! ;-)

Seriously, the ""regardless of wher…","nanog
mailing list archives
From: Marc Binderberger via NANOG &lt;nanog () lists nanog org&gt;Date: Fri, 18 Jul 2025 22:49:52 +0200
On Fri, 18 Jul 2025 19:39:47 +0000, David Conrad via NANOG wrote… [+1481 chars]",newsapi,2025-07-18 23:00:02+00:00
48,9to5Mac,Feature Request: Apple should make these three changes to the Find My app,https://9to5mac.com/2025/07/18/feature-request-apple-should-make-these-three-changes-to-the-find-my-app/,2025-07-18T22:26:26Z,"We saw recently that many Gen Z people have a much more relaxed attitude to location privacy than the rest of us, happily sharing their location 24/7 with entire groups of friends.



But for those of us who prefer a more restrained approach to sharing our lo…","We saw recently that many Gen Z people have a much more relaxed attitude to location privacy than the rest of us, happily sharing their location 24/7 with entire groups of friends.
But for those of … [+3398 chars]",newsapi,2025-07-18 22:26:26+00:00
49,Forrester.com,AdTech’s Inflection Point Signals More Compelling Customer Experiences,https://www.forrester.com/blogs/adtechs-inflection-point-signals-more-compelling-customer-experiences/,2025-07-18T20:59:52Z,"AdTech is overcomplicated. It started as a simple scaffolding for delivering and managing banner ads. Now, it’s a sprawling, tangled matrix of ad servers, ad exchanges, supply-side platforms, demand-side platforms, customer data platforms, data clean rooms, b…","AdTech is overcomplicated. It started as a simple scaffolding for delivering and managing banner ads. Now, its a sprawling, tangled matrix of ad servers, ad exchanges, supply-side platforms, demand-s… [+3469 chars]",newsapi,2025-07-18 20:59:52+00:00
50,Burn.dev,Multiplatform Matrix Multiplication Kernels,https://burn.dev/,2025-07-18T19:59:49Z,"We implemented a sophisticated matrix multiplication engine in CubeCL that rivals the performance of cuBLAS and CUTLASS while supporting a wider range of GPUs. Leveraging double buffering, tensor cores, and vectorization, it compiles seamlessly to CUDA, ROCm,…","Few algorithmic problems are as central to modern computing as matrix
 multiplication. It is fundamental to AI, forming the basis of fully
 connected layers used throughout neural networks. In tran… [+45392 chars]",newsapi,2025-07-18 19:59:49+00:00
51,Seclists.org,Re: GoDaddy deleting most ancillary registration contact information,https://seclists.org/nanog/2025/Jul/150,2025-07-18T19:40:40Z,"Posted by David Conrad via NANOG on Jul 18Hi,

IANAL, but my understanding is that one of the “nice” things about GDPR is that it applies to European citizens, 
regardless of where they’re located. So if an EU citizen happens to be the registrant/contact for …","From: David Conrad via NANOG &lt;nanog () lists nanog org&gt;Date: Fri, 18 Jul 2025 19:39:47 +0000
Hi,
On Jul 17, 2025, at 2:43PM, Mel Beckman via NANOG &lt;nanog () lists nanog org&gt; wrote:
Fir… [+3074 chars]",newsapi,2025-07-18 19:40:40+00:00
